"GEOID","urbanPercent","URBAN_POP","TRACT_POP"
"120860024",0.259357601713062,15140,58375
"120860025",0.5,8847,17694
"120860026",0.5,6169,12338
"120860027",0.673577198316902,21931,32559
"120860028",0.5,1269,2538
"120860029",0.5,5450,10900
"120860030",0.54962962962963,14469,26325
"120860031",0.5,4654,9308
"120860034",0.335465372739303,3042,9068
"120860036",0.65135264927165,12207,18741
"120860037",0.367956356327615,20504,55724
"120860038",0.711166682696932,14788,20794
"120860039",0.646275319538759,44445,68771
"120860040",0.5,5007,10014
"120860041",0.550958788007204,10401,18878
"120860042",0.619898976472152,9327,15046
"120860043",0.605957446808511,7120,11750
"120860044",0.5,10324,20648
"120860045",0.472561842479386,4986,10551
"120860046",0.99516161548283,14809,14881
"120860047",0.539292600226049,16223,30082
"120860049",0.574375224201841,9607,16726
"120860050",0.444925765485579,12017,27009
"120860051",0.569026733500418,10898,19152
"120860052",0.659859798841817,10825,16405
"120860053",0.662058171383853,15228,23001
"120860054",0.665713161940859,18618,27967
"120860055",0.670166092134127,12831,19146
"120860056",0.40970543468529,4576,11169
"120860057",0.482973171873955,21657,44841
"120860058",0.549574869258956,15448,28109
"120860059",0.470155517156258,19046,40510
"120860060",0.398207381370826,11329,28450
"120860061",0.556246888999502,11175,20090
"120860062",0.421108742004264,13035,30954
"120860063",0.698791714614499,12145,17380
"120860064",0.592725587860535,10234,17266
"120860065",0.713577707125491,7631,10694
"120860066",0.771448073086212,14693,19046
"120860067",0.826393465540311,41380,50073
"120860068",0.5,7584,15168
"120860069",0.663078703703704,5729,8640
"120860070",0.650659029995961,17722,27237
"120860071",0.602588383838384,7636,12672
"120860072",0.5,2537,5074
"120860073",0.333516526654628,4248,12737
"120860074",0.430033732697453,7394,17194
"120860075",0.568820224719101,3645,6408
"120860076",0.436582397738871,22243,50948
"120860077",0.563218124536694,24313,43168
"120860078",0.552489031593912,22541,40799
"120860079",0.5,7127,14254
"120860080",0.457105378224749,5227,11435
"120860081",0.409717535910537,8500,20746
"120860082",0.376328865264618,26054,69232
"120860083",0.527670962743855,37462,70995
"120860084",0.573932856801602,62468,108842
"120860085",0.5,10846,21692
"120860086",0.422463159502176,11066,26194
"120860087",0.673835762531106,11373,16878
"120860088",0.5,22938,45876
"120860089",0.532172448240064,27169,51053
"120860090",0.590186059596858,155239,263034
"120860091",0.387870651412561,6645,17132
"120860092",0.5,3406,6812
"120860093",0.735650091417094,57135,77666
"120860094",0.62477120195241,6144,9834
"120860095",0.615852642107018,14778,23996
"120860096",0.5,7020,14040
"120860097",0.56754723793477,18863,33236
"120860098",0.709215183693397,29053,40965
"120860099",0.653170605708382,30345,46458
"120860100",0.628396162113983,59927,95365
"120860101",0.701850031280722,7853,11189
"120860102",0.422143926517104,37502,88837
"120860103",0.0749973138497905,1396,18614
"120860104",0.285897137537817,4914,17188
"120860105",0.635307781649245,15863,24969
"120860106",0.503509236575515,60836,120824
"120860107",0.521122926414292,30629,58775
"120860108",0.549040770621408,20348,37061
"120860109",0.5,6783,13566
"120860110",0.447060819727763,47426,106084
"120860111",0.420776883996613,15902,37792
"120860112",0.461739024981809,15230,32984
"120860113",0.341920295947537,10167,29735
"120860114",0.42319208565885,35334,83494
"120860115",0.0525674499564839,1208,22980
"120860116",1,7811,7811
"120860117",1,6847,6847
"120860118",0.5,3523,7046
"120860119",1,5694,5694
"120860120",0.605989073986646,8985,14827
"120860121",0.543347608593947,15098,27787
"120860122",0.5,5030,10060
"120860123",1,6694,6694
"120860124",0.607112394199856,9253,15241
"120860125",0.754335976214073,6089,8072
"120860126",1,6559,6559
"120860127",0.499054879969756,15841,31742
"120860128",0.691159982751186,8014,11595
"120860129",0.5,4347,8694
"120860130",0.5,4359,8718
"120860131",0.5,4982,9964
"120860132",0.634814292430653,5401,8508
"120860133",1,5936,5936
"120860134",1,4970,4970
"120860135",1,4998,4998
"120860136",1,5614,5614
"120860137",1,6678,6678
"120860138",1,6274,6274
"120860139",0.5,4390,8780
"120860141",0.275309541150765,756,2746
"120860142",0.5,4626,9252
"120860143",0.5,3493,6986
"120860144",0.5,4595,9190
"120860145",0.5,4474,8948
"120860146",1,6766,6766
"120860147",0.602945090038144,6797,11273
"120860148",1,6253,6253
"120860149",0.352933288635602,5264,14915
"120860150",0.5,9544,19088
"120860151",0.5,9932,19864
"120860152",0.5,6983,13966
"120860153",0.5,6296,12592
"120860154",0.269910885083749,5785,21433
"120860155",0.443540256373326,6159,13886
"120860156",1,4517,4517
"120860157",0.5,2621,5242
"120860158",1,4891,4891
"120860159",1,3498,3498
"120860160",1,4583,4583
"120860161",1,4532,4532
"120860162",0.5,3373,6746
"120860163",0.562984149684185,4724,8391
"120860164",1,7135,7135
"120860165",0.998338870431894,8414,8428
"120860166",1,3715,3715
"120860167",1,4667,4667
"120860168",0.5,3942,7884
"120860169",1,4610,4610
"120860170",0.5,5067,10134
"120860171",0.608135896289674,6802,11185
"120860172",1,3617,3617
"120860173",0.5,4470,8940
"120860174",0.562209395542729,7013,12474
"120860175",1,3745,3745
"120860176",0.5,6617,13234
"120860177",1,4689,4689
"120860178",1,6063,6063
"120860179",0.66678945041992,9051,13574
"120860180",0.468475295544104,12364,26392
"120860181",0.5,4829,9658
"120860182",0.32093023255814,2484,7740
"120860183",0.5,5703,11406
"120860184",1,3697,3697
"120860185",1,4901,4901
"120860186",1,7825,7825
"120860187",0.5,4405,8810
"120860188",1,8743,8743
"120860189",0.5,6626,13252
"120860190",1,5768,5768
"120860191",1,5799,5799
"120860192",0.5,5083,10166
"120860193",0.626736250501806,7806,12455
"120860194",0.5,8734,17468
"120860195",0.5,8081,16162
"120860196",0.212136313106145,5534,26087
"120860197",0.315078111286642,3590,11394
"120860198",0.387068658135573,9770,25241
"120860199",0.5,11019,22038
"120860200",0.604556962025317,7164,11850
"120860201",1,4341,4341
"120860202",0.5,5489,10978
"120860203",1,3385,3385
"120864901",1,1459,1459
"120869802",NA,0,0
"120869803",0.5,4511,9022
"120869804",0.666666666666667,2,3
"120869805",0.333333333333333,466,1398
"120869806",NA,0,0
"120869807",1,999,999
"120869808",1,1,1
"120869810",0.666666666666667,2,3
"120869811",0.032620320855615,61,1870
"120879704",0.385380014074595,4381,11368
"120879705",0.5,3108,6216
"120879706",0.346099789177793,1970,5692
"120879707",0.354156597390044,2931,8276
"120879708",0.402293894446361,4665,11596
"120879709",0.483747609942639,2024,4184
"120879710",0.194690265486726,1474,7571
"120879711",0.366267262388302,3607,9848
"120879712",0.337401474701246,2654,7866
"120879713",1,1998,1998
"120879714",0.313508064516129,3732,11904
"120879715",0.923876790268786,4709,5097
"120879718",0.333621783777547,5783,17334
"120879719",0.5,7028,14056
"120879720",0.5,4311,8622
"120879721",0.433115156473717,4235,9778
"120879722",0.5,3174,6348
"120879724",0.5,3156,6312
"120879725",0.940540540540541,1044,1110
"120879727",0.195224193427652,2608,13359
"120879728",0.5,3415,6830
"120890501",0.488461145716328,9567,19586
"120890502",0.513013210980144,12970,25282
"120890503",0.329625224468854,28268,85758
"120910203",0.183941081372373,8192,44536
"120910204",0.238641245084757,7222,30263
"120910205",0.318376488153707,8103,25451
"120910206",0.264373692772484,11376,43030
"120910207",0.35557079804366,11923,33532
"120910208",0.274796195652174,4045,14720
"120910209",0.326837134300852,7094,21705
"120910210",0.496839443742099,11790,23730
"120910211",0.348078992525376,11968,34383
"120910212",0.496183825917506,6111,12316
"120910214",1,2979,2979
"120910215",0.391576354679803,7949,20300
"120910216",1,2479,2479
"120910217",0.2681276509796,2655,9902
"120910218",0.364348430294991,11536,31662
"120910219",0.460680989055533,9092,19736
"120910220",0.382058353897518,7896,20667
"120910221",0.445630336514314,3549,7964
"120910223",0.5,2548,5096
"120910224",0.5,4000,8000
"120910225",0.5,4225,8450
"120910226",0.5,3651,7302
"120910227",0.490710238503097,3724,7589
"120910228",1,2252,2252
"120910229",0.5,4075,8150
"120910231",0.5,8354,16708
"120910232",0.980778958017198,1939,1977
"120910233",0.521476909137243,18417,35317
"120939101",0.00234553775743707,41,17480
"120939102",0.408768193113241,6909,16902
"120939103",0.311598384304674,1620,5199
"120939104",0.431271064034665,7166,16616
"120939105",0.32713529856387,4328,13230
"120939106",0.390012161751292,5131,13156
"120950102",0.595749136216103,5690,9551
"120950103",0.375921109666233,3469,9228
"120950104",1,1545,1545
"120950105",1,1371,1371
"120950108",0.5,3292,6584
"120950110",1,3132,3132
"120950111",1,3122,3122
"120950112",0.5,3293,6586
"120950113",0.422491456974216,5440,12876
"120950116",0.387467824967825,4817,12432
"120950117",0.422309582309582,8594,20350
"120950120",0.5,7003,14006
"120950121",1,6591,6591
"120950122",1,10137,10137
"120950123",0.694007372774681,30875,44488
"120950124",0.442877511919084,19879,44886
"120950125",0.5,2463,4926
"120950126",0.381912070573047,5325,13943
"120950127",0.5,5278,10556
"120950128",0.408039991668402,3918,9602
"120950129",1,3875,3875
"120950132",0.5,10891,21782
"120950133",0.5,6872,13744
"120950134",0.53576302480533,13348,24914
"120950135",0.425486937608446,34821,81838
"120950136",0.429936802008484,24831,57755
"120950137",0.333333333333333,9602,28806
"120950138",0.5,7725,15450
"120950139",0.252135986138496,4220,16737
"120950140",0.253815647157794,6336,24963
"120950141",0.250199052132701,6599,26375
"120950142",0.683340748744677,10751,15733
"120950143",0.412756655476618,10574,25618
"120950144",0.348034711587545,3409,9795
"120950145",0.493023137164868,19327,39201
"120950146",0.48997336474927,38263,78092
"120950147",0.820002349072117,27926,34056
"120950148",0.40489606895721,60502,149426
"120950149",0.421860596369109,22424,53155
"120950150",0.358245963113186,23406,65335
"120950151",0.494785183913473,23056,46598
"120950152",0.409030731528689,14521,35501
"120950153",0.5,4068,8136
"120950155",0.5,6127,12254
"120950156",0.531014945784898,5436,10237
"120950157",0.477464621239149,4015,8409
"120950158",0.416819897416046,4307,10333
"120950159",0.338208664159354,2428,7179
"120950160",0.538443616029823,4622,8584
"120950161",0.368081968485601,4742,12883
"120950162",0.33668653158522,7062,20975
"120950163",0.30091533180778,9468,31464
"120950164",0.589618479107189,34077,57795
"120950165",0.636441377683416,64749,101736
"120950166",0.146739760512761,8860,60379
"120950167",0.451888423499682,200995,444789
"120950168",0.383983350762146,74540,194123
"120950169",0.580503344095941,40273,69376
"120950170",0.502931618494128,87750,174477
"120950171",0.38232343139714,128034,334884
"120950172",0.327540380290329,4806,14673
"120950173",0.297522333689901,10291,34589
"120950174",0.348141309365411,12821,36827
"120950175",0.354491261346701,31398,88572
"120950176",0.333604501389736,4921,14751
"120950177",0.363397890271809,13022,35834
"120950178",0.349092742694152,46385,132873
"120950179",0.235052189698207,8287,35256
"120950180",0.260909868796349,3659,14024
"120950181",0.333333333333333,3244,9732
"120950182",0.475129970493185,13526,28468
"120950183",0.340432432432432,3149,9250
"120950184",0.422762784090909,2381,5632
"120950185",0.210189992582872,3684,17527
"120950187",0.333333333333333,5749,17247
"120950188",0.5,4676,9352
"120950189",0.406161824143979,10652,26226
"120950190",0.356608233208588,3621,10154
"120970408",0.494351382937281,38070,77010
"120970409",0.498252295492487,19101,38336
"120970410",0.378006022957068,25983,68737
"120970411",0.396382460916553,19219,48486
"120970413",0.475764402961056,14782,31070
"120970415",0.342917103882476,17974,52415
"120970416",0.5,4351,8702
"120970417",0.5,6092,12184
"120970418",1,3373,3373
"120970419",1,6859,6859
"120970420",0.5,12505,25010
"120970421",0.5,12839,25678
"120970422",0.5,11847,23694
"120970423",0.5,7922,15844
"120970424",0.5,7139,14278
"120970425",0.5,7320,14640
"120970426",1,16493,16493
"120970427",1,14662,14662
"120970428",0.332447868242795,15018,45174
"120970429",0.43450491907331,21906,50416
"120970431",0.267680508954639,6143,22949
"120970432",0.475926526017772,27905,58633
"120970433",0.42107814373549,16505,39197
"120970434",0.499019992159937,5092,10204
"120970435",0.5,5233,10466
"120970436",0.420510227891421,10813,25714
"120970437",0.354704034391534,8581,24192
"120970438",0.0199631013766025,422,21139
"120990001",0.497698531905616,10272,20639
"120990002",0.483337284047018,69327,143434
"120990003",0.464638281273442,15485,33327
"120990004",0.460604874229226,14118,30651
"120990005",0.616586023151834,10067,16327
"120990006",0.5,1693,3386
"120990007",0.5,6967,13934
"120990008",0.5,8769,17538
"120990009",0.544873714685035,16374,30051
"120990010",0.332928193849597,17257,51834
"120990011",0.465297167929797,9332,20056
"120990012",0.5,4839,9678
"120990013",0.5,11986,23972
"120990014",0.5,9795,19590
"120990015",0.5,3077,6154
"120990016",0.5,4230,8460
"120990017",0.357563850687623,5278,14761
"120990018",0.5,10569,21138
"120990019",0.439954227276007,42676,97001
"120990020",0.658196055255965,8910,13537
"120990021",0.5,4110,8220
"120990022",1,2726,2726
"120990023",0.333333333333333,4157,12471
"120990024",1,2158,2158
"120990026",0.5,3224,6448
"120990027",0.406710364072944,6267,15409
"120990028",0.25,3234,12936
"120990029",0.5,6079,12158
"120990030",0.5,5953,11906
"120990031",0.386594314954874,13750,35567
"120990032",0.301124717506701,11459,38054
"120990033",1,4161,4161
"120990034",0.333333333333333,3985,11955
"120990035",0.6545335300869,7984,12198
"120990036",0.333333333333333,5388,16164
"120990037",0.333333333333333,5837,17511
"120990038",0.287728615775891,7693,26737
"120990039",0.24018439747901,10785,44903
"120990040",0.407165951131605,38410,94335
"120990041",0.278584639641005,9188,32981
"120990042",0.56018607635547,17461,31170
"120990043",0.34026677569377,6658,19567
"120990044",0.5,9495,18990
"120990045",0.5,7652,15304
"120990046",0.467751363990647,9602,20528
"120990047",0.411651796822237,23162,56266
"120990048",0.532684375515591,48429,90915
"120990049",0.391736607897257,13909,35506
"120990050",0.333333333333333,5234,15702
"120990051",0.5,10161,20322
"120990052",0.360827965730724,11540,31982
"120990053",0.5,4869,9738
"120990054",0.467088296696549,7607,16286
"120990055",0.333333333333333,10348,31044
"120990056",0.411618481491489,7617,18505
"120990057",0.376688344172086,11295,29985
"120990058",0.50146211962434,50245,100197
"120990059",0.521430397694257,134601,258138
"120990060",0.494889583223005,28035,56649
"120990061",0.333333333333333,4806,14418
"120990062",0.5,10553,21106
"120990063",0.437423980539018,6833,15621
"120990064",0.5,5642,11284
"120990065",0.436830165062974,5584,12783
"120990066",0.356464427231636,17902,50221
"120990067",1,2709,2709
"120990068",0.594674930432583,9403,15812
"120990069",0.5,26982,53964
"120990070",0.480415206494255,32490,67629
"120990071",0.5,4308,8616
"120990072",0.620417951353203,16299,26271
"120990073",0.5,9635,19270
"120990074",0.617898193760263,15052,24360
"120990075",0.74037519249615,10577,14286
"120990076",0.522474171474574,58410,111795
"120990077",0.447640142557373,215032,480368
"120990078",0.403096859532964,110925,275182
"120990079",0.453893487336892,31202,68743
"120990080",0.409497549019608,6683,16320
"120990081",0.288251961639058,5290,18352
"120990082",0.562470532767562,10737,19089
"120990083",0.437770393128096,6982,15949
"120999800",NA,0,0
"120999802",0,0,14
"120999805",NA,0,0
"121010301",0.447163683057633,5920,13239
"121010302",0.851040416166467,8507,9996
"121010303",0.483989814162648,8933,18457
"121010304",0.536802958868477,26415,49208
"121010305",0.5,7115,14230
"121010306",0.5,5184,10368
"121010307",1,4249,4249
"121010308",0.423026998961578,3259,7704
"121010309",0.464862032832693,13309,28630
"121010310",0.487783575317604,43003,88160
"121010311",0.525588780100556,9931,18895
"121010312",0.470666336611382,20915,44437
"121010313",0.5,10025,20050
"121010314",0.527214234127766,24090,45693
"121010315",0.478724315802101,27935,58353
"121010316",0.432448509182839,40712,94143
"121010317",0.435454863042944,33655,77287
"121010318",0.412389800185373,19132,46393
"121010319",0.227627471383975,16625,73036
"121010320",0.415721163750677,54484,131059
"121010321",0.493141472883027,64532,130859
"121010322",0.168336849507736,3830,22752
"121010324",0.0618585927311901,1091,17637
"121010325",0.258376025751462,5699,22057
"121010326",0.386670496983625,6730,17405
"121010327",0.228946041351488,2270,9915
"121010328",0.408227402786247,8703,21319
"121010329",0.39970471586139,13807,34543
"121010330",0.40445904983144,28554,70598
"121010331",0.301101734646038,2569,8532
"121030201",0.469497217905659,18732,39898
"121030202",0.554871248986213,21893,39456
"121030203",0.673874872932261,7292,10821
"121030204",0.5,2270,4540
"121030205",0.5,4149,8298
"121030206",0.5,3915,7830
"121030207",0.5,3661,7322
"121030208",0.5,5219,10438
"121030212",0.5,3843,7686
"121030215",0.392719447682238,4380,11153
"121030216",0.5,2591,5182
"121030218",0.5,2523,5046
"121030219",0.333333333333333,3304,9912
"121030220",0.5,3262,6524
"121030221",0.579035139964264,4861,8395
"121030222",0.364755194863105,4090,11213
"121030223",0.379533527696793,6509,17150
"121030224",0.5,8627,17254
"121030225",0.5,14029,28058
"121030226",0.5,7805,15610
"121030227",0.307870716743977,4115,13366
"121030228",0.625499632922751,7668,12259
"121030229",0.651555762731616,5591,8581
"121030230",1,2688,2688
"121030231",1,2755,2755
"121030232",1,2821,2821
"121030233",1,2314,2314
"121030234",0.5,1879,3758
"121030235",0.354852144939608,3408,9604
"121030236",0.631408618633964,3707,5871
"121030237",1,2453,2453
"121030238",1,2337,2337
"121030239",1,2064,2064
"121030240",0.5,16702,33404
"121030241",1,4626,4626
"121030242",1,5138,5138
"121030243",0.5,8212,16424
"121030244",0.480709909148532,34128,70995
"121030245",0.426377956485086,45014,105573
"121030246",0.554750673854447,9879,17808
"121030247",0.398983310090422,8869,22229
"121030248",0.361188541604887,12180,33722
"121030249",0.54534566374114,27775,50931
"121030250",0.374224330511046,54276,145036
"121030251",0.436297692015521,58583,134273
"121030252",0.405339572449601,25294,62402
"121030253",0.413511082031569,20224,48908
"121030254",0.4085110260616,44830,109740
"121030255",0.359917364264348,16725,46469
"121030256",0.682179341657208,7212,10572
"121030257",1,4240,4240
"121030258",0.393118396098618,4353,11073
"121030259",0.547367501964551,6269,11453
"121030260",1,5700,5700
"121030261",1,3798,3798
"121030262",1,2256,2256
"121030263",0.26492438812837,7025,26517
"121030264",0.656763017423708,6521,9929
"121030265",0.346073176415754,7425,21455
"121030266",0.406512550227,7790,19163
"121030267",0.401334867663982,17438,43450
"121030268",0.394538585599717,53574,135789
"121030269",0.382517993115677,36672,95870
"121030270",1,4937,4937
"121030271",0.445125390081588,11839,26597
"121030272",0.489296255668518,43267,88427
"121030273",0.478988355312598,72025,150369
"121030274",0.359507339294753,10654,29635
"121030275",0.471262656343061,12660,26864
"121030276",0.715503603445245,8141,11378
"121030277",0.410355944470031,6237,15199
"121030278",1,3883,3883
"121030279",0.5,6584,13168
"121030280",0.562721702676556,8725,15505
"121030281",0.335612088609959,8984,26769
"121030282",1,2206,2206
"121030283",1,3344,3344
"121030284",0.5,2703,5406
"121030285",0.5,1952,3904
"121030286",0.393044106143571,6532,16619
"121030287",0.333511262944379,3124,9367
"121050103",0.472014189988175,4790,10148
"121050104",0.5,8562,17124
"121050105",0.5,6125,12250
"121050106",0.5,10826,21652
"121050107",0.5,8050,16100
"121050108",0.5,3550,7100
"121050109",0.38251454427925,4734,12376
"121050110",0.37662037037037,3254,8640
"121050111",0.390828436455813,3392,8679
"121050112",0.575315682281059,7062,12275
"121050113",1,1852,1852
"121050114",0.5,5081,10162
"121050115",0.363472169011001,13282,36542
"121050116",0.313904531340456,11929,38002
"121050117",0.38537502473778,19473,50530
"121050118",0.389779172861942,35390,90795
"121050119",0.455292835057995,25475,55953
"121050120",0.388417521704815,15748,40544
"121050121",0.371839215554585,44292,119116
"121050122",0.389217573122342,16381,42087
"121050123",0.28865374808771,11321,39220
"121050124",0.409748653660181,46184,112713
"121050125",0.33914749928739,61870,182428
"121050126",0.334615713430794,11742,35091
"121050127",0.609014675052411,8134,13356
"121050128",0.346886345782288,16338,47099
"121050129",0.327947273307112,6170,18814
"121050130",0.279538181590011,8910,31874
"121050131",0.331621395419615,8717,26286
"121050132",0.361478077733104,1888,5223
"121050133",0.433030422757803,2192,5062
"121050134",0.333333333333333,5352,16056
"121050135",0.346463484761357,3615,10434
"121050136",0.41629972385999,5578,13399
"121050137",0.382452146049414,9071,23718
"121050138",0.338940640921287,11243,33171
"121050139",0.399631251440424,8670,21695
"121050140",0.377393356487666,16951,44916
"121050141",0.333393454778653,33272,99798
"121050142",0.125667992484322,5150,40981
"121050143",0.368421052631579,7693,20881
"121050144",0.17794223590281,8151,45807
"121050145",0.148029940891071,10343,69871
"121050146",0.342228811465283,4155,12141
"121050147",0.365528269560251,16001,43775
"121050148",0.268041015035974,12443,46422
"121050149",0.537945555722665,17884,33245
"121050150",0.416646697020529,5216,12519
"121050151",0.383134572310673,6329,16519
"121050152",0.330597275585051,3786,11452
"121050153",0.0478480571528141,1373,28695
"121050154",0.0215406956642003,623,28922
"121050155",0.259315424610052,4788,18464
"121050157",0.184630001055632,3498,18946
"121050158",0.262035135751768,4594,17532
"121050159",0.0798977309044423,500,6258
"121050160",0.321719792438844,4774,14839
"121050164",0.5,2360,4720
"121079502",0.00232018561484919,46,19826
"121079505",0.0332603067118104,501,15063
"121079506",0.450370609087979,5590,12412
"121079507",0.407647304638529,3902,9572
"121079508",0.478237791932059,2703,5652
"121079509",0.381067634798978,5668,14874
"121079510",0.1103480937722,932,8446
"121079511",0.07617575623758,690,9058
"121090202",0.5,2396,4792
"121090203",0.5,3762,7524
"121090204",0.5,2525,5050
"121090205",0.499095840867993,3864,7742
"121090206",0.458637611731028,31402,68468
"121090207",0.59079283887468,34188,57868
"121090208",0.444063358447525,55285,124498
"121090209",0.343072877172037,42528,123962
"121090210",0.313035168195719,8189,26160
"121090211",0.036063127957666,1547,42897
"121090212",0.380095814878424,16820,44252
"121090213",0.363126819579354,13346,36753
"121090214",0.365660965558474,17125,46833
"121099901",NA,0,0
"121113801",0.5,1032,2064
"121113802",1,3446,3446
"121113803",0.5,6171,12342
"121113804",0.5,6919,13838
"121113805",0.5,6543,13086
"121113806",1,4035,4035
"121113807",0.340386734034874,8960,26323
"121113808",0.0260543580131209,278,10670
"121113809",0.324504992384498,7670,23636
"121113810",0.319781667607755,1699,5313
"121113811",0.515063850890606,12463,24197
"121113812",0.988885801611559,3559,3599
"121113813",0.497628726287263,4407,8856
"121113814",0.333777608530084,12271,36764
"121113815",0.454207463064256,23334,51373
"121113816",0.584746941045606,16822,28768
"121113817",1,4988,4988
"121113818",0.462629175678923,17325,37449
"121113819",1,6412,6412
"121113820",0.467407177110125,49612,106143
"121113821",0.582214164972194,118827,204095
"121113822",0.0311097353350874,804,25844
"121119800",1,2,2
"121130103",0.286092162049283,12330,43098
"121130105",0.267202402824597,16725,62593
"121130106",0.390154114931054,6253,16027
"121130107",0.33995891796879,33266,97853
"121130108",0.348645298226514,76217,218609
"121130109",0.919073310060298,5792,6302
"121150001",0.41112206665352,10424,25355
"121150002",0.343101182654402,5222,15220
"121150003",0.5,3962,7924
"121150004",0.418869964855366,15494,36990
"121150005",0.498192667393425,8683,17429
"121150006",0.382371753869771,5978,15634
"121150007",0.479458754483208,2941,6134
"121150008",1,4759,4759
"121150009",0.5,2394,4788
"121150010",0.430576631259484,3405,7908
"121150011",0.313791509869941,9506,30294
"121150012",0.415894256542467,20326,48873
"121150013",0.635239355633642,13920,21913
"121150014",0.459704955349326,21003,45688
"121150015",0.533884657236126,24532,45950
"121150016",0.404621408481774,7337,18133
"121150017",0.348742462925743,12840,36818
"121150018",0.45932126510247,11139,24251
"121150019",0.412445087026636,7417,17983
"121150020",0.515826735800003,35118,68081
"121150021",0.261587639850826,6874,26278
"121150022",0.461948599923283,12043,26070
"121150023",0.713793469041561,13465,18864
"121150024",0.740357897076803,6661,8997
"121150025",0.526829998289721,24643,46776
"121150026",0.736539153375705,12284,16678
"121150027",0.482063930937084,121174,251365
"121170201",1,2509,2509
"121170202",0.46497689196996,6439,13848
"121170203",1,4415,4415
"121170204",0.37710490947901,4770,12649
"121170205",1,2778,2778
"121170206",0.388151572604732,14945,38503
"121170207",0.476616510776739,35160,73770
"121170208",0.386792376872972,48040,124201
"121170209",0.383249630108154,18391,47987
"121170210",0.208009666839289,3615,17379
"121170211",0.294800929263799,3680,12483
"121170212",0.229233870967742,13644,59520
"121170213",0.392581128743517,80920,206123
"121170214",0.35613563046755,25281,70987
"121170215",0.461341995635787,18605,40328
"121170216",0.427188575944009,45411,106302
"121170217",0.464317662260213,28029,60366
"121170218",0.40574661463108,15491,38179
"121170219",0.343167814425516,9468,27590
"121170220",0.439187329546876,17553,39967
"121170221",0.321918843354072,25561,79402
"121170222",0.459804009174039,30874,67146
"121199101",0.153616385747813,2160,14061
"121199103",0.30798247748844,7593,24654
"121199104",0.068918236270477,955,13857
"121199105",0.0908364217716736,1250,13761
"121199106",0.0891373411534702,1459,16368
"121199108",0.333333333333333,3885,11655
"121199112",0.402642925497027,37447,93003
"121199113",0.305985962124222,4621,15102
"121199114",0.387748767573489,21237,54770
"121199115",0.0336717428087986,199,5910
"121199117",0.397450660096939,14842,37343
"121199801",1,6107,6107
"121219701",0.167318687932591,2780,16615
"121219702",0.0564274378416505,640,11342
"121219704",0.171226738362592,3248,18969
"121239501",0.173827534039334,1149,6610
"121239502",0.162611046736192,1684,10356
"121239503",0.291571394780415,3698,12683
"121270801",0.314265000345232,9103,28966
"121270802",0.5,5394,10788
"121270803",0.333333333333333,3205,9615
"121270804",0.5,3401,6802
"121270805",1,2482,2482
"121270806",0.33295085102314,3482,10458
"121270807",0.487483236477425,4362,8948
"121270808",0.338943633268599,28274,83418
"121270809",0.5,8358,16716
"121270810",0.5,4519,9038
"121270811",1,4389,4389
"121270812",0.58807423182233,3866,6574
"121270813",0.5,2133,4266
"121270815",0.5,1966,3932
"121270816",0.5,2321,4642
"121270817",0.499933065595716,7469,14940
"121270818",0.5,2707,5414
"121270819",0.5,3056,6112
"121270820",0.5,2477,4954
"121270821",1,4329,4329
"121270822",0.579773063640849,5876,10135
"121270823",0.683928241168855,7396,10814
"121270824",0.469213153561136,36471,77728
"121270825",0.471287640546246,32820,69639
"121270826",0.368759088705768,12172,33008
"121270827",0.534954233409611,9351,17480
"121270828",0.392306251170924,6282,16013
"121270829",0.243632879045997,11441,46960
"121270830",0.360851462762291,26174,72534
"121270832",0.212309855883985,32911,155014
"121270901",0.0062374052394204,130,20842
"121270902",0.218938183605752,17815,81370
"121270903",0.341801624670151,26424,77308
"121270904",0.588594704684318,5780,9820
"121270905",1,2178,2178
"121270906",0.5,7015,14030
"121270907",0.297339390006489,9164,30820
"121270908",0.263292860380239,22075,83842
"121270909",0.728315941348186,21706,29803
"121270910",0.41094660721145,98425,239508
"121270925",0.5,7388,14776
"121290102",0.151522861632867,10124,66815
"121319502",0.153366134645386,2556,16666
"121319503",0.179176833183511,5581,31148
"121319505",0.0181909016104385,619,34028
"121319506",0.424456027426013,24267,57172
